bugFixingId;bugFixingTs;bugFixingfileChanged;bugInducingId;bugInducingTs;issueId
56870ca33a764730a523bf461822209d633c8c73;2020-03-11T11:10:47.000+0000;sharelib/spark/src/main/java/org/apache/oozie/action/hadoop/SparkArgsExtractor.java;f45b18791a92201fb4959857cafbda7543942022;2017-06-08T11:59:17.000+0000;OOZIE-3586
56870ca33a764730a523bf461822209d633c8c73;2020-03-11T11:10:47.000+0000;sharelib/spark/src/main/java/org/apache/oozie/action/hadoop/SparkMain.java;f45b18791a92201fb4959857cafbda7543942022;2017-06-08T11:59:17.000+0000;OOZIE-3586
56870ca33a764730a523bf461822209d633c8c73;2020-03-11T11:10:47.000+0000;sharelib/spark/src/test/java/org/apache/oozie/action/hadoop/TestSparkMain.java;a4dbeda9550e4bec5ef5adf0f86f4ea7be6cd155;2016-09-30T17:37:35.000+0000;OOZIE-3586
417305c36cfe0b7158bf4f7ff94a25813164e694;2020-03-11T10:06:02.000+0000;sharelib/oozie/src/main/java/org/apache/oozie/action/hadoop/ErrorHolder.java;21761f5b5b2b4457302aef780239610d076047e5;2017-05-26T09:03:49.000+0000;OOZIE-3592
417305c36cfe0b7158bf4f7ff94a25813164e694;2020-03-11T10:06:02.000+0000;sharelib/oozie/src/main/java/org/apache/oozie/action/hadoop/LauncherAM.java;9cb4bd05aa4a86d2193efe5f7bb9ef53f8fc33d2;2017-09-20T10:17:27.000+0000;OOZIE-3592
417305c36cfe0b7158bf4f7ff94a25813164e694;2020-03-11T10:06:02.000+0000;sharelib/oozie/src/test/java/org/apache/oozie/action/hadoop/TestLauncherAM.java;21761f5b5b2b4457302aef780239610d076047e5;2017-05-26T09:03:49.000+0000;OOZIE-3592
99104107fd6e5f49b8301968a722b1c31a065349;2020-03-05T10:03:20.000+0000;core/src/main/java/org/apache/oozie/workflow/lite/LiteWorkflowInstance.java;8367900baf07705ec24e45e31a43c268c312bf14;2011-09-02T00:31:31.000+0000;OOZIE-3584
fcdb729bb13beb46fb69c4cbbfa8a4f06f0c216d;2020-03-02T12:43:21.000+0000;core/src/main/java/org/apache/oozie/command/wf/ReRunXCommand.java;c95c809a55005b44b05f0c496e4a3fd75a26be91;2012-08-22T19:32:02.000+0000;OOZIE-3589
8d1010b2427833c5c61c99bf1f6ba6ac10cae6cf;2020-02-25T16:13:39.000+0000;core/src/main/java/org/apache/oozie/sla/SLACalculatorMemory.java;ba7a7b85e040a313fa107474768dd67a325f91d5;2016-05-17T22:08:35.000+0000;OOZIE-3590
90b9f1077d63ce9dc255f8db170b68dcb8935910;2020-02-20T11:07:04.000+0000;sharelib/spark/src/test/java/org/apache/oozie/action/hadoop/TestSparkArgsExtractor.java;299370b44e2d7b22bfe622d19f65b02c5b18282f;2017-12-01T11:10:11.000+0000;OOZIE-3551
7b47626d95dca27a3d0c5dedf7e0c901ee1d6576;2020-01-30T16:16:36.000+0000;core/src/main/java/org/apache/oozie/action/ssh/SshActionExecutor.java;2f6bced4fdfe6a438183b3e3fb0f4e2cadc89770;2018-07-02T07:59:41.000+0000;OOZIE-3569
9c288fe5cea6f2fbbae76f720b9e215acdd07709;2019-12-17T14:45:56.000+0000;core/src/main/java/org/apache/oozie/action/hadoop/CredentialsProviderFactory.java;21761f5b5b2b4457302aef780239610d076047e5;2017-05-26T09:03:49.000+0000;OOZIE-3571
77b093ddec7dda5597fcf24ec24f5564394cf007;2019-12-09T11:41:10.000+0000;core/src/main/java/org/apache/oozie/servlet/JsonRestServlet.java;8367900baf07705ec24e45e31a43c268c312bf14;2011-09-02T00:31:31.000+0000;OOZIE-3566
06cf2cf005b3f98bcd40a1111934a02b530fac07;2019-11-27T11:29:18.000+0000;core/src/main/java/org/apache/oozie/workflow/lite/LiteWorkflowValidator.java;a7f7e083d029e71a5fe8a19a0bddf0ee8f7b85df;2017-12-08T11:52:00.000+0000;OOZIE-3561
d69712aee0ea118121cc0101484204f3b88089ee;2019-11-26T16:19:25.000+0000;core/src/main/java/org/apache/oozie/service/Services.java;29c865adb12e7ee30a556dee99951f834fdc8848;2011-09-02T00:33:58.000+0000;OOZIE-3491
6772c947a3f903db2e84b02e2a3674306ebb2506;2019-10-23T09:36:00.000+0000;client/src/main/java/org/apache/oozie/cli/OozieCLI.java;c8b99df2e73b469e0f229211864fa27d97245eb5;2012-08-03T07:40:45.000+0000;OOZIE-3552
8002acf772c0a383025d4afb0f70acea2c0c424b;2019-10-18T07:19:41.000+0000;core/src/main/java/org/apache/oozie/service/LiteWorkflowStoreService.java;afc36d2c011f5b77d7a2557f52dfdf2d0a0f7833;2011-09-02T00:41:57.000+0000;OOZIE-3487
9620d5174da89ffbc24335188c2ba06c80bf9da8;2019-10-16T11:41:50.000+0000;tools/src/main/java/org/apache/oozie/tools/ECPolicyDisabler.java;f730573b83ccddc35158b4c1b66de9ae5147c977;2017-09-22T10:58:37.000+0000;OOZIE-3542
21794c3fbd0db3d7c1c8836ace758176629e73eb;2019-10-07T09:40:11.000+0000;core/src/main/java/org/apache/oozie/service/HadoopAccessorService.java;5322af0e10cfb4032736afe6559b6b554cb4e7fe;2012-03-09T05:03:40.000+0000;OOZIE-3529
e1c865e1d898443cbc918d7deaa622ce0556e3e1;2019-09-12T06:37:55.000+0000;tools/src/main/java/org/apache/oozie/tools/ECPolicyDisabler.java;f730573b83ccddc35158b4c1b66de9ae5147c977;2017-09-22T10:58:37.000+0000;OOZIE-3542
a6386a17783f94da1816746a58d78207cbc315ed;2019-08-09T14:14:51.000+0000;core/src/main/java/org/apache/oozie/action/hadoop/YarnACLHandler.java;75879a21be330132fd163cc6004075ad4a1c3a6f;2017-11-07T16:37:31.000+0000;OOZIE-3535
a6386a17783f94da1816746a58d78207cbc315ed;2019-08-09T14:14:51.000+0000;core/src/test/java/org/apache/oozie/action/hadoop/TestYarnACLHandler.java;75879a21be330132fd163cc6004075ad4a1c3a6f;2017-11-07T16:37:31.000+0000;OOZIE-3535
da012e37dba16e1b01d3300e55e3f5789ec3f3f9;2019-07-18T06:22:10.000+0000;core/src/main/java/org/apache/oozie/action/email/EmailActionExecutor.java;403e49a709221cb25c09cb4f5cc175703584aff9;2015-03-11T21:14:29.000+0000;OOZIE-3024
da012e37dba16e1b01d3300e55e3f5789ec3f3f9;2019-07-18T06:22:10.000+0000;core/src/test/java/org/apache/oozie/action/email/TestEmailActionExecutor.java;48b64bc9438137517e24b37b674c5a8893db67c3;2015-05-22T06:01:02.000+0000;OOZIE-3024
256c0208ef918cdebbfc537dd1640ac922c59efc;2019-07-17T17:33:08.000+0000;core/src/main/java/org/apache/oozie/workflow/lite/LiteWorkflowAppParser.java;a762991ab00df5e60d5e8b7f430b89861abe0671;2015-07-14T23:31:43.000+0000;OOZIE-3526
256c0208ef918cdebbfc537dd1640ac922c59efc;2019-07-17T17:33:08.000+0000;core/src/test/java/org/apache/oozie/action/hadoop/ActionExecutorTestCase.java;1a90756dbfe864e07a22d28beac555d568b8141c;2011-09-02T00:41:28.000+0000;OOZIE-3526
8ef5c1febfa3cb99efd853062e066de7e964f09a;2019-07-17T10:12:11.000+0000;core/src/main/java/org/apache/oozie/service/JobsConcurrencyService.java;128d7d20915f46dc38cbefbd6105aea54b5a5495;2013-08-29T18:06:57.000+0000;OOZIE-2755
8ef5c1febfa3cb99efd853062e066de7e964f09a;2019-07-17T10:12:11.000+0000;core/src/main/java/org/apache/oozie/service/ZKJobsConcurrencyService.java;128d7d20915f46dc38cbefbd6105aea54b5a5495;2013-08-29T18:06:57.000+0000;OOZIE-2755
8ef5c1febfa3cb99efd853062e066de7e964f09a;2019-07-17T10:12:11.000+0000;core/src/test/java/org/apache/oozie/service/TestZKJobsConcurrencyService.java;55d98f80d384951508a56ddcbff3a7e38fb809a2;2014-08-26T19:26:11.000+0000;OOZIE-2755
4e61deb7598ec1ed32b5839e2a1ba978485b2cc8;2019-07-16T22:31:37.000+0000;core/src/main/java/org/apache/oozie/command/coord/CoordActionInputCheckXCommand.java;2f7022449f59bbbe222e8cef63edcc742e5d9222;2013-09-21T08:07:37.000+0000;OOZIE-3527
dd8c24740240e7f967c586eed839c22f2c938e22;2019-07-16T07:36:43.000+0000;core/src/main/java/org/apache/oozie/action/hadoop/FsELFunctions.java;8367900baf07705ec24e45e31a43c268c312bf14;2011-09-02T00:31:31.000+0000;OOZIE-3524
5e7b676a174d945076fc1923207b5aac742fde31;2019-07-16T07:34:06.000+0000;core/src/main/java/org/apache/oozie/command/coord/CoordActionInputCheckXCommand.java;81ce22b6f23b2bba49df4733961ee82b58c38d0d;2016-01-26T20:46:16.000+0000;OOZIE-3523
5e7b676a174d945076fc1923207b5aac742fde31;2019-07-16T07:34:06.000+0000;core/src/main/java/org/apache/oozie/coord/input/dependency/CoordOldInputDependency.java;81ce22b6f23b2bba49df4733961ee82b58c38d0d;2016-01-26T20:46:16.000+0000;OOZIE-3523
5e7b676a174d945076fc1923207b5aac742fde31;2019-07-16T07:34:06.000+0000;core/src/test/java/org/apache/oozie/command/coord/TestCoordActionInputCheckXCommand.java;f6b3f0e8c38e185b34bc2cd3b4f16533cfa505fc;2014-04-15T17:25:22.000+0000;OOZIE-3523
58950982b7d7e5df0ade809450b2b15fcddcbd21;2019-06-21T08:21:23.000+0000;core/src/main/java/org/apache/oozie/action/hadoop/HadoopTokenHelper.java;9cb4bd05aa4a86d2193efe5f7bb9ef53f8fc33d2;2017-09-20T10:17:27.000+0000;OOZIE-3516
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/BooleanToFLAGConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/BooleanToShellFLAGConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/BooleanToSshFLAGConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/CredentialsConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/DecisionConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/DistcpConfigurationConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/DistcpPrepareConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/DozerBeanMapperSingleton.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/ExplicitNodeConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/ForkConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/GitConfigurationConverter.java;fe2da6e57d5ae48d50d5cac4780c887de1d46afe;2018-09-04T13:32:08.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/GitPrepareConverter.java;fe2da6e57d5ae48d50d5cac4780c887de1d46afe;2018-09-04T13:32:08.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/GlobalConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/GraphNodesToWORKFLOWAPPConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/GraphToWORKFLOWAPPConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/Hive2ConfigurationConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/Hive2LauncherConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/Hive2PrepareConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/HiveConfigurationConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/HiveLauncherConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/HivePrepareConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/InlineWorkflowConfigurationConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/InlineWorkflowLauncherConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/InlineWorkflowPrepareConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/JoinConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/MapToConfigurationPropertyConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/ParametersConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/ShellConfigurationConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/ShellLauncherConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/ShellPrepareConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/SparkConfigurationConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/SparkLauncherConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/SparkPrepareConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/SqoopConfigurationConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/SqoopLauncherConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/SqoopPrepareConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/main/java/org/apache/oozie/fluentjob/api/mapping/StartConverter.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
5e48f9b430f8d4d895d9c8a6a72a99bacc42142f;2019-06-11T10:32:25.000+0000;fluent-job/fluent-job-api/src/test/java/org/apache/oozie/fluentjob/api/mapping/TestMappings.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3507
c45e75b80cd2f3b4eae812e0d0586de87baa3991;2019-06-05T10:28:41.000+0000;core/src/test/java/org/apache/oozie/service/TestProxyUserService.java;ee782c06bc0e1f6b30ab70fb83bd496df1861340;2012-01-18T21:25:05.000+0000;OOZIE-3510
e1e689de693098713420c77ec5e81c1a916bf21e;2019-05-30T13:12:17.000+0000;core/src/test/java/org/apache/oozie/action/hadoop/TestJavaActionExecutor.java;6b6f42c33fb619a6ab4a5eb7f37becd175f5761e;2017-10-11T12:12:19.000+0000;OOZIE-3503
bf2759b6ff8af2a37c24f1398452dd85860f57ca;2019-05-23T15:34:15.000+0000;core/src/main/java/org/apache/oozie/command/coord/CoordMaterializeTransitionXCommand.java;fa2a205be9c63867fd35903ff9bfceb65c632912;2014-08-18T06:24:13.000+0000;OOZIE-3455
9c3496e91525729a7d6c0c4df619afa1de90f516;2019-05-20T07:39:38.000+0000;client/src/test/java/org/apache/oozie/cli/TestCLIParser.java;b02a65ed3eefa05685987e4fbea883bfc0f24bbd;2013-05-16T17:03:33.000+0000;OOZIE-3464
9c3496e91525729a7d6c0c4df619afa1de90f516;2019-05-20T07:39:38.000+0000;client/src/test/java/org/apache/oozie/cli/TestOozieCLIMethods.java;b02a65ed3eefa05685987e4fbea883bfc0f24bbd;2013-05-16T17:03:33.000+0000;OOZIE-3464
9c3496e91525729a7d6c0c4df619afa1de90f516;2019-05-20T07:39:38.000+0000;core/src/main/java/org/apache/oozie/servlet/V1JobsServlet.java;8a0a6487dcf9ef2e4489b5bdeea2360e12d91b14;2018-06-19T09:13:28.000+0000;OOZIE-3464
9c3496e91525729a7d6c0c4df619afa1de90f516;2019-05-20T07:39:38.000+0000;core/src/test/java/org/apache/oozie/TestCoordinatorEngine.java;d5cd976a80e17f258050c02bd03891e82820b9ac;2014-09-11T05:46:34.000+0000;OOZIE-3464
9c3496e91525729a7d6c0c4df619afa1de90f516;2019-05-20T07:39:38.000+0000;core/src/test/java/org/apache/oozie/TestDagEngine.java;6d38ab651bff1bc737ead226d08b9ee3c1cbeb01;2013-09-30T23:00:16.000+0000;OOZIE-3464
9c3496e91525729a7d6c0c4df619afa1de90f516;2019-05-20T07:39:38.000+0000;core/src/test/java/org/apache/oozie/TestLocalOozieClientCoord.java;e72d8e800530202195fe7f24c8df7c6145559a63;2013-05-15T23:07:36.000+0000;OOZIE-3464
9c3496e91525729a7d6c0c4df619afa1de90f516;2019-05-20T07:39:38.000+0000;core/src/test/java/org/apache/oozie/TestV1JobsServletBundleEngine.java;e72d8e800530202195fe7f24c8df7c6145559a63;2013-05-15T23:07:36.000+0000;OOZIE-3464
9c3496e91525729a7d6c0c4df619afa1de90f516;2019-05-20T07:39:38.000+0000;core/src/test/java/org/apache/oozie/action/TestActionFailover.java;5322af0e10cfb4032736afe6559b6b554cb4e7fe;2012-03-09T05:03:40.000+0000;OOZIE-3464
9c3496e91525729a7d6c0c4df619afa1de90f516;2019-05-20T07:39:38.000+0000;core/src/test/java/org/apache/oozie/action/email/TestEmailActionExecutor.java;403e49a709221cb25c09cb4f5cc175703584aff9;2015-03-11T21:14:29.000+0000;OOZIE-3464
9c3496e91525729a7d6c0c4df619afa1de90f516;2019-05-20T07:39:38.000+0000;core/src/test/java/org/apache/oozie/action/hadoop/ActionExecutorTestCase.java;d5c4f3b7bf3dd83b986a375016e7805a3c079086;2018-09-11T14:19:13.000+0000;OOZIE-3464
9c3496e91525729a7d6c0c4df619afa1de90f516;2019-05-20T07:39:38.000+0000;core/src/test/java/org/apache/oozie/action/hadoop/LauncherMainTester.java;05636799ea12c348474205fb7379d70ab5ef9395;2018-08-01T21:09:52.000+0000;OOZIE-3464
9c3496e91525729a7d6c0c4df619afa1de90f516;2019-05-20T07:39:38.000+0000;core/src/test/java/org/apache/oozie/action/hadoop/SharelibUtils.java;74f2c48318bf833fc7f40001b16e0d2c7028ef8d;2012-02-22T19:55:51.000+0000;OOZIE-3464
9c3496e91525729a7d6c0c4df619afa1de90f516;2019-05-20T07:39:38.000+0000;core/src/test/java/org/apache/oozie/action/hadoop/TestDistCpActionExecutor.java;6640ceac2217ca35d051d7af717ee848464923da;2012-06-20T16:13:37.000+0000;OOZIE-3464
9c3496e91525729a7d6c0c4df619afa1de90f516;2019-05-20T07:39:38.000+0000;core/src/test/java/org/apache/oozie/action/hadoop/TestDistcpMain.java;4bd777e5e45ce097aa07fbc1385623139d102069;2014-10-15T22:33:33.000+0000;OOZIE-3464
9c3496e91525729a7d6c0c4df619afa1de90f516;2019-05-20T07:39:38.000+0000;core/src/test/java/org/apache/oozie/action/hadoop/TestFsActionExecutor.java;3c8c533c7b63bfbb0d332760771d92b098aad088;2012-06-29T17:13:57.000+0000;OOZIE-3464
9c3496e91525729a7d6c0c4df619afa1de90f516;2019-05-20T07:39:38.000+0000;core/src/test/java/org/apache/oozie/action/hadoop/TestFsELFunctions.java;8367900baf07705ec24e45e31a43c268c312bf14;2011-09-02T00:31:31.000+0000;OOZIE-3464
9c3496e91525729a7d6c0c4df619afa1de90f516;2019-05-20T07:39:38.000+0000;core/src/test/java/org/apache/oozie/action/hadoop/TestHCatCredentials.java;f86107155453d08d7e21cdfe41bc5bb3916d991b;2016-09-19T16:55:13.000+0000;OOZIE-3464
9c3496e91525729a7d6c0c4df619afa1de90f516;2019-05-20T07:39:38.000+0000;core/src/test/java/org/apache/oozie/action/hadoop/TestHadoopELFunctions.java;47d62743a8b639f65226c5e78455989605f5aabf;2014-07-14T21:30:27.000+0000;OOZIE-3464
9c3496e91525729a7d6c0c4df619afa1de90f516;2019-05-20T07:39:38.000+0000;core/src/test/java/org/apache/oozie/action/hadoop/TestJavaActionExecutor.java;86e0af62658d11142d68d3b9c939ef7191f9934c;2015-08-18T18:24:34.000+0000;OOZIE-3464
9c3496e91525729a7d6c0c4df619afa1de90f516;2019-05-20T07:39:38.000+0000;core/src/test/java/org/apache/oozie/action/hadoop/TestLauncher.java;c1cc9f41e32f29663648d3d2e09d08cf3167ed4f;2015-08-28T20:14:31.000+0000;OOZIE-3464
